id,pre_root_id,post_root_id,cleft_vx,ctr_pt_x_nm,ctr_pt_y_nm,ctr_pt_z_nm,pre_pos_x_vx,pre_pos_y_vx,pre_pos_z_vx,ctr_pos_x_vx,ctr_pos_y_vx,ctr_pos_z_vx,post_pos_x_vx,post_pos_y_vx,post_pos_z_vx,pre_cell_type,pre_cell_subtype,post_cell_type,post_cell_subtype
3340808,648518346349539575,648518346349538179,541,287708,254352,36600,71858,63542,917,71927,63588,915,71826,63596,916,pyramidal,pyramidal cell,inhibitory,martinotti
1992359,648518346349539575,648518346349538179,101,239380,274908,75720,59824,68710,1895,59845,68727,1893,59836,68696,1893,pyramidal,pyramidal cell,inhibitory,martinotti
2606125,648518346349539575,648518346349538179,820,339464,259032,29240,84844,64710,725,84866,64758,731,84770,64766,725,pyramidal,pyramidal cell,inhibitory,martinotti
1835101,648518346349539575,648518346349538179,294,243048,252664,51440,60664,63206,1285,60762,63166,1286,60710,63112,1285,pyramidal,pyramidal cell,inhibitory,martinotti
1756748,648518346349539840,648518346349538179,251,244916,262360,72160,61212,65576,1800,61229,65590,1804,61128,65616,1800,pyramidal,pyramidal cell,inhibitory,martinotti
2760132,648518346349539594,648518346349538179,1294,291136,229016,51200,72724,57322,1279,72784,57254,1280,72760,57222,1278,pyramidal,pyramidal cell,inhibitory,martinotti
2310305,648518346349537081,648518346349538179,491,281944,255232,38120,70442,63834,954,70486,63808,953,70460,63738,954,pyramidal,pyramidal cell,inhibitory,martinotti
3303251,648518346349539462,648518346349538179,421,245492,249532,50120,61340,62412,1255,61373,62383,1253,61370,62344,1256,pyramidal,pyramidal cell,inhibitory,martinotti
3130643,648518346349539727,648518346349538179,820,228612,284068,64920,57088,70996,1627,57153,71017,1623,57156,71080,1627,pyramidal,pyramidal cell,inhibitory,martinotti
3409934,648518346349539727,648518346349538179,588,239784,254952,80040,59886,63754,1998,59946,63738,2001,59882,63698,1996,pyramidal,pyramidal cell,inhibitory,martinotti
1336338,648518346349537487,648518346349538179,132,295528,251692,50960,73860,62926,1276,73882,62923,1274,73818,62908,1274,pyramidal,pyramidal cell,inhibitory,martinotti
323991,648518346349536679,648518346349538179,365,282716,210188,39320,70630,52576,985,70679,52547,983,70702,52546,985,pyramidal,pyramidal cell,inhibitory,martinotti
1868399,648518346349536679,648518346349538179,304,265568,249880,41560,66352,62508,1041,66392,62470,1039,66348,62414,1041,pyramidal,pyramidal cell,inhibitory,martinotti
1907969,648518346349536679,648518346349538179,314,298336,213832,36000,74540,53508,900,74584,53458,900,74544,53416,900,pyramidal,pyramidal cell,inhibitory,martinotti
1925089,648518346349536679,648518346349538179,320,282608,236584,36880,70582,59162,920,70652,59146,922,70656,59116,920,pyramidal,pyramidal cell,inhibitory,martinotti
2311505,648518346349536679,648518346349538179,383,282904,234572,37480,70648,58616,934,70726,58643,937,70748,58602,934,pyramidal,pyramidal cell,inhibitory,martinotti
2361021,648518346349537716,648518346349538179,530,377944,223016,34920,94406,55716,876,94486,55754,873,94470,55780,877,pyramidal,pyramidal cell,inhibitory,martinotti
2893470,648518346349533227,648518346349538179,521,327112,249268,43120,81810,62346,1082,81778,62317,1078,81744,62302,1082,pyramidal,pyramidal cell,inhibitory,martinotti
2946150,648518346349533227,648518346349538179,120,346776,237776,14440,86678,59486,361,86694,59444,361,86678,59400,362,pyramidal,pyramidal cell,inhibitory,martinotti
2310305,648518346349537081,648518346349538179,491,281944,255232,38120,70442,63834,954,70486,63808,953,70460,63738,954,pyramidal,pyramidal cell,inhibitory,martinotti
2313831,648518346349537081,648518346349538179,493,297904,251488,49640,74428,62842,1244,74476,62872,1241,74474,62922,1244,pyramidal,pyramidal cell,inhibitory,martinotti
2354309,648518346349537081,648518346349538179,524,306696,254696,47440,76628,63628,1184,76674,63674,1186,76594,63718,1184,pyramidal,pyramidal cell,inhibitory,martinotti
3364404,648518346349539068,648518346349538179,1004,267256,273392,82680,66772,68306,2065,66814,68348,2067,66714,68386,2065,pyramidal,pyramidal cell,inhibitory,martinotti
2503452,648518346349537400,648518346349538179,667,294832,249224,49520,73660,62302,1236,73708,62306,1238,73744,62334,1236,pyramidal,pyramidal cell,inhibitory,martinotti
2503452,648518346349537400,648518346349538179,667,294832,249224,49520,73660,62302,1236,73708,62306,1238,73744,62334,1236,pyramidal,pyramidal cell,inhibitory,martinotti
2503452,648518346349537400,648518346349538179,667,294832,249224,49520,73660,62302,1236,73708,62306,1238,73744,62334,1236,pyramidal,pyramidal cell,inhibitory,martinotti
2813867,648518346349537400,648518346349538179,1820,230640,284000,66280,57576,71072,1648,57660,71000,1657,57552,70982,1648,pyramidal,pyramidal cell,inhibitory,martinotti
3506148,648518346349539852,648518346349538789,58,323896,277024,13560,81018,69278,338,80974,69256,339,80936,69242,338,pyramidal,pyramidal cell,inhibitory,neurogliaform
3506148,648518346349539852,648518346349538789,58,323896,277024,13560,81018,69278,338,80974,69256,339,80936,69242,338,pyramidal,pyramidal cell,inhibitory,neurogliaform
509817,648518346349540017,648518346349538053,632,439860,232956,15280,110016,58256,380,109965,58239,382,110002,58184,380,pyramidal,pyramidal cell,pyramidal,pyramidal cell
625063,648518346349538053,648518346349540017,116,349512,195776,40000,87376,48980,999,87378,48944,1000,87368,48826,999,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3446780,648518346349540017,648518346349538053,354,324916,225728,63680,81332,56446,1592,81229,56432,1592,81266,56450,1591,pyramidal,pyramidal cell,pyramidal,pyramidal cell
625063,648518346349538053,648518346349540017,116,349512,195776,40000,87376,48980,999,87378,48944,1000,87368,48826,999,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2902618,648518346349537840,648518346349534855,493,353012,215508,29720,88232,53810,745,88253,53877,743,88196,53866,744,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3381022,648518346349534855,648518346349537840,158,373628,250340,47640,93436,62570,1188,93407,62585,1191,93354,62618,1189,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2244006,648518346349539806,648518346349533482,450,240496,227256,10920,60152,56870,270,60124,56814,273,60086,56810,270,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1345711,648518346349533482,648518346349539806,200,319304,204096,36600,79824,50996,915,79826,51024,915,79794,51026,916,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2395145,648518346349538209,648518346349539524,556,249648,246232,54280,62382,61616,1358,62412,61558,1357,62378,61528,1358,pyramidal,pyramidal cell,pyramidal,pyramidal cell
63147,648518346349539524,648518346349538209,235,271068,170308,67520,67752,42596,1687,67767,42577,1688,67708,42564,1688,pyramidal,pyramidal cell,pyramidal,pyramidal cell
585587,648518346349538440,648518346349533719,112,445976,218688,22440,111468,54626,561,111494,54672,561,111512,54686,562,pyramidal,pyramidal cell,pyramidal,pyramidal cell
801502,648518346349533719,648518346349538440,134,389328,186856,73360,97388,46710,1832,97332,46714,1834,97282,46700,1832,pyramidal,pyramidal cell,pyramidal,pyramidal cell
388776,648518346349539464,648518346349532739,235,427252,230488,69440,106790,57674,1737,106813,57622,1736,106790,57614,1739,pyramidal,pyramidal cell,pyramidal,pyramidal cell
614216,648518346349532739,648518346349539464,115,448040,221024,65080,111994,55232,1627,112010,55256,1627,112056,55262,1626,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2788588,648518346349539575,648518346349539423,1488,395760,227552,34520,98908,56936,864,98940,56888,863,98900,56840,864,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1281698,648518346349539423,648518346349539575,191,394432,215672,41280,98542,53952,1030,98608,53918,1032,98606,53884,1030,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3366450,648518346349537835,648518346349533058,95,234532,203348,29040,58620,50846,726,58633,50837,726,58646,50816,728,pyramidal,pyramidal cell,pyramidal,pyramidal cell
199816,648518346349533058,648518346349537835,77,282000,236112,72360,70436,58986,1811,70500,59028,1809,70538,59044,1810,pyramidal,pyramidal cell,pyramidal,pyramidal cell
866619,648518346349539853,648518346349539853,141,400968,189528,8800,100258,47418,219,100242,47382,220,100214,47348,219,pyramidal,pyramidal cell,pyramidal,pyramidal cell
866619,648518346349539853,648518346349539853,141,400968,189528,8800,100258,47418,219,100242,47382,220,100214,47348,219,pyramidal,pyramidal cell,pyramidal,pyramidal cell
83155,648518346349537391,648518346349534289,68,286744,217016,31640,71686,54296,790,71686,54254,791,71634,54262,791,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2486341,648518346349534289,648518346349537391,646,245232,204744,28600,61322,51224,718,61308,51186,715,61256,51206,717,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1470610,648518346349537391,648518346349534289,220,323712,188616,66400,80940,47126,1662,80928,47154,1660,80894,47172,1662,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2486341,648518346349534289,648518346349537391,646,245232,204744,28600,61322,51224,718,61308,51186,715,61256,51206,717,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3077588,648518346349538209,648518346349539594,92,260448,216992,6880,65124,54246,170,65112,54248,172,65088,54236,172,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2456907,648518346349539594,648518346349538209,614,242016,197520,85200,60516,49356,2130,60504,49380,2130,60454,49390,2130,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2812744,648518346349538440,648518346349539471,1800,357488,270472,59720,89390,67552,1493,89372,67618,1493,89304,67592,1493,pyramidal,pyramidal cell,pyramidal,pyramidal cell
4043,648518346349539471,648518346349538440,62,433040,285936,59840,108294,71420,1494,108260,71484,1496,108202,71426,1494,pyramidal,pyramidal cell,pyramidal,pyramidal cell
183400,648518346349538298,648518346349539333,76,300856,184256,21840,75198,46114,546,75214,46064,546,75200,46010,546,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1517883,648518346349539333,648518346349538298,227,300936,185488,35920,75202,46322,898,75234,46372,898,75232,46408,898,pyramidal,pyramidal cell,pyramidal,pyramidal cell
224306,648518346349538462,648518346349531254,79,301024,151328,59520,75242,37774,1488,75256,37832,1488,75264,37868,1488,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2851874,648518346349531254,648518346349538462,117,253484,205528,53280,63312,51420,1331,63371,51382,1332,63370,51374,1331,pyramidal,pyramidal cell,pyramidal,pyramidal cell
333039,648518346349538157,648518346349538368,89,308976,263048,82960,77282,65764,2072,77244,65762,2074,77204,65760,2072,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1421528,648518346349538368,648518346349538157,212,239248,158344,18720,59772,39594,469,59812,39586,468,59808,39546,471,pyramidal,pyramidal cell,pyramidal,pyramidal cell
231414,648518346349538112,648518346349538112,80,402456,212352,71560,100652,53102,1792,100614,53088,1789,100582,53128,1792,pyramidal,pyramidal cell,pyramidal,pyramidal cell
231414,648518346349538112,648518346349538112,80,402456,212352,71560,100652,53102,1792,100614,53088,1789,100582,53128,1792,pyramidal,pyramidal cell,pyramidal,pyramidal cell
199816,648518346349533058,648518346349537835,77,282000,236112,72360,70436,58986,1811,70500,59028,1809,70538,59044,1810,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3366450,648518346349537835,648518346349533058,95,234532,203348,29040,58620,50846,726,58633,50837,726,58646,50816,728,pyramidal,pyramidal cell,pyramidal,pyramidal cell
425872,648518346349533350,648518346349537840,97,375696,248128,44800,93900,61994,1119,93924,62032,1120,93912,62048,1120,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1726800,648518346349537840,648518346349533350,268,368800,183216,32960,92172,45748,825,92200,45804,824,92196,45828,825,pyramidal,pyramidal cell,pyramidal,pyramidal cell
131209,648518346349537385,648518346349538278,72,220176,237376,82800,54990,59374,2068,55044,59344,2070,55068,59326,2068,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1284252,648518346349538278,648518346349537385,192,213848,197360,47520,53418,49354,1187,53462,49340,1188,53468,49308,1188,pyramidal,pyramidal cell,pyramidal,pyramidal cell
454340,648518346349537167,648518346349532739,100,355352,207040,55320,88784,51798,1384,88838,51760,1383,88866,51724,1384,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1434189,648518346349532739,648518346349537167,214,306104,165408,13680,76566,41378,340,76526,41352,342,76494,41340,341,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3376179,648518346349538527,648518346349538278,144,291148,234580,48080,72766,58698,1203,72787,58645,1202,72756,58624,1204,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3532627,648518346349538278,648518346349538527,60,291536,234496,48000,72872,58566,1201,72884,58624,1200,72840,58650,1200,pyramidal,pyramidal cell,pyramidal,pyramidal cell
648503,648518346349538192,648518346349537978,118,388752,163584,30160,97224,40872,752,97188,40896,754,97130,40910,752,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1049081,648518346349537978,648518346349538192,161,355440,196488,31760,88806,49076,796,88860,49122,794,88880,49136,795,pyramidal,pyramidal cell,pyramidal,pyramidal cell
4062,648518346349523975,648518346349537716,62,356648,195832,86160,89112,48970,2154,89162,48958,2154,89198,48936,2154,pyramidal,pyramidal cell,pyramidal,pyramidal cell
629825,648518346349537716,648518346349523975,116,371728,179728,37840,92968,44980,947,92932,44932,946,92902,44920,946,pyramidal,pyramidal cell,pyramidal,pyramidal cell
400545,648518346349538235,648518346349537514,95,302608,210944,14720,75592,52714,367,75652,52736,368,75672,52762,367,pyramidal,pyramidal cell,pyramidal,pyramidal cell
237817,648518346349537514,648518346349538235,473,300604,269276,27080,75094,67356,681,75151,67319,677,75082,67290,679,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2094892,648518346349538235,648518346349537514,75,407916,182064,72320,101976,45520,1809,101979,45516,1808,101980,45542,1806,pyramidal,pyramidal cell,pyramidal,pyramidal cell
237817,648518346349537514,648518346349538235,473,300604,269276,27080,75094,67356,681,75151,67319,677,75082,67290,679,pyramidal,pyramidal cell,pyramidal,pyramidal cell
906051,648518346349539506,648518346349539506,145,341904,232000,14640,85558,57978,366,85476,58000,366,85482,58044,365,pyramidal,pyramidal cell,pyramidal,pyramidal cell
906051,648518346349539506,648518346349539506,145,341904,232000,14640,85558,57978,366,85476,58000,366,85482,58044,365,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3406736,648518346349537860,648518346349538787,110,323012,175860,56400,80754,43936,1412,80753,43965,1410,80702,44000,1411,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3065872,648518346349538787,648518346349537860,623,285196,198852,68920,71288,49718,1720,71299,49713,1723,71276,49664,1721,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1284252,648518346349538278,648518346349537385,192,213848,197360,47520,53418,49354,1187,53462,49340,1188,53468,49308,1188,pyramidal,pyramidal cell,pyramidal,pyramidal cell
131209,648518346349537385,648518346349538278,72,220176,237376,82800,54990,59374,2068,55044,59344,2070,55068,59326,2068,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1293905,648518346349539806,648518346349536679,1117,248408,250680,30800,62012,62684,772,62102,62670,770,62058,62632,772,pyramidal,pyramidal cell,pyramidal,pyramidal cell
819696,648518346349536679,648518346349539806,136,308536,207088,41320,77106,51820,1034,77134,51772,1033,77086,51726,1033,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1281698,648518346349539423,648518346349539575,191,394432,215672,41280,98542,53952,1030,98608,53918,1032,98606,53884,1030,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2788588,648518346349539575,648518346349539423,1488,395760,227552,34520,98908,56936,864,98940,56888,863,98900,56840,864,pyramidal,pyramidal cell,pyramidal,pyramidal cell
1345711,648518346349533482,648518346349539806,200,319304,204096,36600,79824,50996,915,79826,51024,915,79794,51026,916,pyramidal,pyramidal cell,pyramidal,pyramidal cell
2244006,648518346349539806,648518346349533482,450,240496,227256,10920,60152,56870,270,60124,56814,273,60086,56810,270,pyramidal,pyramidal cell,pyramidal,pyramidal cell
3334717,648518346349539071,648518346349538188,218,378004,169272,55200,94508,42278,1381,94501,42318,1380,94490,42352,1380,pyramidal,pyramidal cell,pyramidal,pyramidal cell
